0x1aabc59bb11c57577bdb423ece8e05e68955496c,72.3966039023573
0x48604a2f4b68fc4f66e5905a93ef2f0c983cfe78,64.55229009489436
0x9aa00d3eadda7017f30bed9d483b873776bd251c,42.983582311041665
0xe551388b683bb1e34e27e5a7b00eabe79b080bf7,18.520225036693578
0x99758478c660d48abf6ea0741b0fa34c91c6cf9a,17.207017833039615
0x1861974f32eacdcced0f81b0f8eccfed58153a9d,15.472199716976174
0x6df49e2a7e3b54a6c1ca7e780cf3f9ec86bd66d8,10.096088602801737
0xe04885c3f1419c6e8495c33bdcf5f8387cd88846,10.07010107813229
0x71d9dcbcf5b7656e22163a404ab3a07a70aeb7e4,8.346310090231947
0x6ec79f88fef67777c967084eded5cd0b368386fa,8.122796920398148
0x7527546e1ec848ffb35b0474ee3331809ffab8dd,5.157578082605017
0x47d5717f86c95a43a90c6eac3b91152bcc71315c,4.59817608863234
0x3e7dd7df9c1ffd12b8ecd94a27472bdc4d87ab7e,4.223855161946906
0xad5fa2b1421adcbc2543341e58c0f19c3f55100e,3.6052631348639883
0x8db8d1d038bdafdd03a78558e5d33af79bf0e146,3.4774308712245645
0xde93a283495fa2834047b53871a8e4e09f96d841,3.30448719177758
0xcdf156d2afe53e26866936f289e7d9c8eed4f84d,1.7965240275260097
0xc26ef9e8b5b783aae49bd37fcf94b16b70579c89,1.149399403910425
0x1a47d2dbb73f31cf49c7b2323cbce914e4b4ddb0,0.6703680922490916
0xc262a3473912170c541f8dbc9bffdfb78fb9a048,0.3427594136651496
0xbf701bd8befb759da62c158f1391e5539f828adb,0.34004206244288804
0x79d31bfca5fda7a4f15b36763d2e44c99d811a6c,0.32733360300005315
0x746bb7befd31d9052bb8eba7d5dd74c9acf54c6d,0.2803220562418034
0x02e7b714fae84e4ba80f3cda5508553e7cf5042a,0.24281666196193555
0x0a0d752f90b7bf700e29379c7f512c87561e959a,0.15496310185507645
0x5e3c72ee812153e03e0b71f3c9dc6ff5380862c0,0.14730876923662
0x7b9f28c10701f4ea08c0b13c57b7a5a648922a13,0.1462929695492457
0x2f1ea6322c976925f5121674196a364c05a2eec9,0.1032118949739348
0xdd4b91d1df7cdf2cce16c6b1ca17d4276b4237a3,0.06386225559575366
0x0556bdc524fcd2b8855eaacb1e10638b292a47a3,0.0352803109155588
